Year;Month;MonthId;County;CountyId;AccidentType;Severity;Quantity
2018;december;12;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;202
2018;december;12;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;376
2018;december;12;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;48
2018;december;12;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;49
2018;december;12;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;203
2018;december;12;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;363
2018;december;12;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;28
2018;december;12;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;23
2018;december;12;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;4
2018;december;12;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;4
2018;december;12;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;75
2018;december;12;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;66
2018;december;12;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2018;december;12;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;46
2018;december;12;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;45
2018;december;12;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;66
2018;december;12;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;199
2018;december;12;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;39
2018;december;12;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;66
2018;december;12;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;66
2018;december;12;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;61
2018;december;12;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;87
2018;december;12;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;267
2018;december;12;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;380
2018;november;11;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;288
2018;november;11;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;260
2018;november;11;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;57
2018;november;11;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;75
2018;november;11;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;79
2018;november;11;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;36
2018;november;11;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;61
2018;november;11;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;166
2018;november;11;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;44
2018;november;11;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;37
2018;november;11;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;31
2018;november;11;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;38
2018;november;11;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;39
2018;november;11;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;59
2018;november;11;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;3
2018;november;11;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;3
2018;november;11;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;20
2018;november;11;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;18
2018;november;11;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;203
2018;november;11;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;368
2018;november;11;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;35
2018;november;11;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;54
2018;november;11;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;211
2018;november;11;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;272
2018;november;11;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;28
2018;november;11;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;56
2018;november;11;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;64
2018;november;11;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;35
2018;november;11;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;70
2018;november;11;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;80
2018;november;11;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;27
2018;november;11;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;12
2018;november;11;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;46
2018;november;11;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;47
2018;november;11;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2018;november;11;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;52
2018;november;11;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;22
2018;november;11;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;16
2018;november;11;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;42
2018;november;11;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;71
2018;november;11;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;1
2018;november;11;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;38
2018;november;11;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;34
2018;oktober;10;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;68
2018;oktober;10;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;24
2018;oktober;10;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;1
2018;oktober;10;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;1
2018;oktober;10;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;54
2018;oktober;10;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;106
2018;oktober;10;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;26
2018;oktober;10;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;27
2018;oktober;10;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;62
2018;oktober;10;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;16
2018;oktober;10;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;48
2018;oktober;10;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;49
2018;oktober;10;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;41
2018;oktober;10;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2018;oktober;10;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;83
2018;oktober;10;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;55
2018;oktober;10;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;31
2018;oktober;10;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;29
2018;oktober;10;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;34
2018;oktober;10;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;40
2018;oktober;10;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;343
2018;oktober;10;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;232
2018;oktober;10;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;57
2018;oktober;10;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;46
2018;oktober;10;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;217
2018;oktober;10;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;367
2018;oktober;10;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;32
2018;oktober;10;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;35
2018;oktober;10;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;11
2018;oktober;10;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;7
2018;oktober;10;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;40
2018;oktober;10;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;49
2018;oktober;10;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;40
2018;oktober;10;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;35
2018;oktober;10;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;40
2018;oktober;10;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;46
2018;oktober;10;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;73
2018;oktober;10;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;148
2018;oktober;10;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;40
2018;oktober;10;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;59
2018;oktober;10;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;61
2018;oktober;10;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;61
2018;oktober;10;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;289
2018;oktober;10;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;377
2018;september;9;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;266
2018;september;9;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;380
2018;september;9;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;69
2018;september;9;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;34
2018;september;9;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;47
2018;september;9;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;41
2018;september;9;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;67
2018;september;9;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;117
2018;september;9;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;40
2018;september;9;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;27
2018;september;9;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;35
2018;september;9;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;25
2018;september;9;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;54
2018;september;9;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;45
2018;september;9;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;9
2018;september;9;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;1
2018;september;9;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;19
2018;september;9;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;34
2018;september;9;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;170
2018;september;9;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;467
2018;september;9;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;47
2018;september;9;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;64
2018;september;9;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;243
2018;september;9;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;362
2018;september;9;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;30
2018;september;9;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;44
2018;september;9;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;24
2018;september;9;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;26
2018;september;9;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;70
2018;september;9;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2018;september;9;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;46
2018;september;9;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;38
2018;september;9;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;32
2018;september;9;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;18
2018;september;9;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;45
2018;september;9;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;77
2018;september;9;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2018;september;9;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;10
2018;september;9;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;24
2018;september;9;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;83
2018;september;9;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;2
2018;september;9;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;32
2018;september;9;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;18
2018;augusti;8;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;30
2018;augusti;8;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2018;augusti;8;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;1
2018;augusti;8;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;55
2018;augusti;8;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;69
2018;augusti;8;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;8
2018;augusti;8;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2018;augusti;8;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;34
2018;augusti;8;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;77
2018;augusti;8;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;46
2018;augusti;8;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;46
2018;augusti;8;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;30
2018;augusti;8;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;8
2018;augusti;8;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;67
2018;augusti;8;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;73
2018;augusti;8;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;37
2018;augusti;8;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;44
2018;augusti;8;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;36
2018;augusti;8;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;56
2018;augusti;8;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;262
2018;augusti;8;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;394
2018;augusti;8;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;46
2018;augusti;8;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;62
2018;augusti;8;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;220
2018;augusti;8;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;450
2018;augusti;8;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;11
2018;augusti;8;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;31
2018;augusti;8;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;4
2018;augusti;8;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;7
2018;augusti;8;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;41
2018;augusti;8;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;60
2018;augusti;8;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;35
2018;augusti;8;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;23
2018;augusti;8;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;25
2018;augusti;8;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;128
2018;augusti;8;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;57
2018;augusti;8;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;50
2018;augusti;8;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;48
2018;augusti;8;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;88
2018;augusti;8;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;46
2018;augusti;8;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;42
2018;augusti;8;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;293
2018;augusti;8;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;419
2018;juli;7;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;259
2018;juli;7;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;336
2018;juli;7;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;56
2018;juli;7;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;71
2018;juli;7;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;52
2018;juli;7;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;39
2018;juli;7;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;59
2018;juli;7;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;24
2018;juli;7;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;63
2018;juli;7;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;56
2018;juli;7;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;23
2018;juli;7;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;36
2018;juli;7;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;71
2018;juli;7;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;85
2018;juli;7;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;4
2018;juli;7;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;9
2018;juli;7;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;29
2018;juli;7;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;34
2018;juli;7;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;204
2018;juli;7;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;444
2018;juli;7;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;72
2018;juli;7;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;87
2018;juli;7;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;221
2018;juli;7;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;369
2018;juli;7;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;61
2018;juli;7;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;42
2018;juli;7;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2018;juli;7;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;29
2018;juli;7;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;49
2018;juli;7;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;61
2018;juli;7;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;42
2018;juli;7;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;42
2018;juli;7;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;75
2018;juli;7;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;57
2018;juli;7;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;17
2018;juli;7;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;84
2018;juli;7;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;13
2018;juli;7;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2018;juli;7;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;52
2018;juli;7;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;69
2018;juli;7;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;1
2018;juli;7;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;77
2018;juli;7;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;40
2018;juni;6;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;50
2018;juni;6;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;34
2018;juni;6;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;1
2018;juni;6;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;2
2018;juni;6;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;66
2018;juni;6;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;33
2018;juni;6;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;28
2018;juni;6;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;25
2018;juni;6;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;45
2018;juni;6;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;81
2018;juni;6;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;10
2018;juni;6;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;58
2018;juni;6;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;68
2018;juni;6;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;33
2018;juni;6;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;53
2018;juni;6;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;58
2018;juni;6;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;53
2018;juni;6;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;28
2018;juni;6;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;57
2018;juni;6;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;55
2018;juni;6;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;272
2018;juni;6;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;491
2018;juni;6;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2018;juni;6;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;96
2018;juni;6;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;266
2018;juni;6;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;459
2018;juni;6;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;17
2018;juni;6;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;39
2018;juni;6;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;2
2018;juni;6;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;6
2018;juni;6;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;68
2018;juni;6;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;49
2018;juni;6;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;41
2018;juni;6;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;33
2018;juni;6;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;54
2018;juni;6;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;36
2018;juni;6;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;82
2018;juni;6;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;148
2018;juni;6;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;50
2018;juni;6;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;59
2018;juni;6;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;54
2018;juni;6;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;79
2018;juni;6;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;315
2018;juni;6;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;384
2018;maj;5;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;330
2018;maj;5;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;515
2018;maj;5;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;54
2018;maj;5;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;87
2018;maj;5;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;53
2018;maj;5;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;57
2018;maj;5;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;76
2018;maj;5;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;151
2018;maj;5;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;48
2018;maj;5;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;63
2018;maj;5;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;45
2018;maj;5;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2018;maj;5;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;58
2018;maj;5;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;82
2018;maj;5;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;7
2018;maj;5;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;4
2018;maj;5;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;19
2018;maj;5;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;50
2018;maj;5;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;240
2018;maj;5;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;500
2018;maj;5;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;60
2018;maj;5;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;95
2018;maj;5;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;294
